allyBaronKills,allyDragonKills,allyInhibitorKills,allySide,allyTowerKills,assists,ccScore,champLevel,championClass,championID,championMastery,championName,damageToChampions,damageToObjectives,deaths,enemyBaronKills,enemyDragonKills,enemyInhibitorKills,enemyTowerKills,firstBaron,firstBlood,firstBloodAssist,firstBloodKill,firstDragon,firstInhibitor,firstInhibitorAssist,firstTower,firstTowerAssist,fiveMinuteGoldDelta,fiveMinuteXPDelta,goldEarned,kills,matchId,riftHerald,summonerName,totalHealed,visionScore,visionWardsPurchased,wardKills,win
0,2,0,Blue,3,6,87,14,Mage,None,51753,Vladimir,21028,7860,3,1,1,0,Red,8,Enemy,Enemy,False,False,Ally,None,None,Enemy,False,-142.4000000000001,521.3,9389,4,3219639484,Ally,hi im your dad,19011,13,1,7,0
0,2,0,Blue,6,4,510,13,Assassin,None,31430,Ekko,16266,6571,2,0,1,0,Red,0,None,Enemy,False,False,Ally,None,None,Ally,False,89.90000000000009,150.9000000000001,10400,11,3218297614,Enemy,hi im your dad,9527,25,3,5,1
0,1,0,Blue,2,5,500,12,Assassin,None,31430,Ekko,14633,5101,6,0,2,0,Red,4,None,Enemy,False,False,Ally,None,None,Ally,False,265.29999999999995,38.59999999999991,9437,8,3218273552,None,hi im your dad,9520,19,3,4,0
1,1,2,Red,8,18,686,18,Assassin,None,31430,Ekko,34401,22610,4,0,4,0,Blue,4,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,-46.0,-132.20000000000005,16718,18,3217512886,Enemy,hi im your dad,23877,34,3,11,1
0,1,2,Red,10,6,300,11,Assassin,None,31430,Ekko,6687,7170,0,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,True,Ally,True,440.5999999999999,40.90000000000009,7665,5,3216139732,None,hi im your dad,8478,10,1,3,1
0,3,1,Blue,6,7,124,15,Assassin,None,134076,Khazix,21153,16955,8,1,1,2,Red,9,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,21.299999999999955,34.0,11895,12,3216184265,None,hi im your dad,13865,18,4,2,0
1,1,2,Red,8,10,341,18,Fighter,None,4882,Kayle,31197,20278,9,2,5,1,Blue,7,Enemy,Enemy,False,False,Enemy,Ally,False,Ally,True,-95.40000000000009,350.0,16656,8,3212275453,None,Vu Dieu Tu Than,21400,48,6,11,1
1,2,1,Red,10,11,296,18,Fighter,None,4882,Kayle,38378,24667,11,0,2,1,Blue,6,Ally,Enemy,False,False,Enemy,Ally,False,Enemy,False,-165.79999999999995,309.20000000000005,17847,14,3212282481,None,Vu Dieu Tu Than,19046,33,5,1,1
0,0,0,Red,0,2,143,16,Fighter,None,139457,Riven,22132,4175,6,1,5,2,Blue,10,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,125.79999999999995,563.7,13159,9,3211166248,Enemy,Vu Dieu Tu Than,5959,7,0,0,0
0,0,1,Red,7,8,74,9,Support,None,2215,Pyke,3886,1589,5,0,0,0,Blue,1,None,Enemy,False,False,None,Ally,False,Ally,False,-307.9000000000001,-170.70000000000005,5536,1,3211132666,Ally,Vu Dieu Tu Than,2836,12,1,1,1
0,2,0,Blue,4,7,198,15,Fighter,None,4882,Kayle,18639,7155,2,0,1,0,Red,1,None,Ally,False,False,Ally,None,None,Ally,False,-50.59999999999991,294.79999999999995,12829,10,3211150064,None,Vu Dieu Tu Than,11364,19,0,1,1
1,3,1,Blue,7,5,45,16,Fighter,None,7762,Renekton,24338,10834,3,0,0,0,Red,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-107.90000000000009,290.0999999999999,14216,11,3211097056,Ally,Vu Dieu Tu Than,12954,13,0,3,1
0,0,0,Blue,1,3,16,12,Assassin,None,132,Leblanc,9995,474,5,1,3,3,Red,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,134.9000000000001,144.29999999999995,6640,2,3157719306,Enemy,Vu Dieu Tu Than,31,9,0,1,0
0,0,0,Blue,1,2,24,12,Fighter,None,7762,Renekton,10873,3780,6,0,3,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,223.29999999999995,-286.0,7930,3,3157708180,Enemy,Vu Dieu Tu Than,3133,11,1,1,0
0,1,0,Blue,6,0,77,11,Fighter,None,3333,Jayce,7538,2024,6,0,1,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,243.70000000000005,3.2999999999999545,5741,0,3157669705,Ally,Vu Dieu Tu Than,508,13,2,2,1
0,0,1,Red,6,2,17,14,Fighter,None,730,Tryndamere,9527,9031,2,0,1,0,Blue,1,None,Ally,False,False,Enemy,Ally,False,Ally,False,-163.0,-216.29999999999995,10550,4,3152624167,Ally,Vu Dieu Tu Than,6240,14,1,3,1
0,0,0,Red,3,9,113,13,Tank,None,161,Amumu,8139,2288,4,0,2,1,Blue,7,None,Enemy,False,False,Enemy,Enemy,False,Ally,False,56.799999999999955,41.59999999999991,8446,1,3152352246,None,Vu Dieu Tu Than,4068,25,2,2,0
3,6,8,Red,11,3,759,18,Marksman,None,2796,Teemo,64201,9969,10,0,0,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Enemy,False,-251.0999999999999,286.4000000000001,18844,16,3067896238,Enemy,andresop97,936,34,3,0,1
1,2,0,Blue,6,10,203,18,Fighter,None,3478,Fiora,54630,4499,10,1,3,5,Red,11,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,5.400000000000091,128.5,18872,16,3067775583,Ally,andresop97,22108,25,3,1,0
0,0,0,Red,1,12,575,12,Marksman,None,13260,Ashe,19607,1345,9,1,2,1,Blue,7,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,80.09999999999991,-198.0999999999999,9361,6,3067639053,Enemy,andresop97,1673,12,4,0,0
2,5,4,Red,11,10,110,18,Marksman,None,2188,Vayne,63153,60405,8,1,1,0,Blue,5,Ally,Ally,False,False,Ally,Ally,False,Enemy,False,353.20000000000005,-360.5,21385,20,3038126159,Enemy,andresop97,5692,31,0,5,1
0,0,0,Blue,0,7,28,16,Marksman,None,2188,Vayne,28384,622,5,1,4,3,Red,11,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,102.79999999999995,-164.4000000000001,13333,8,3038117338,Enemy,andresop97,1967,8,4,1,0
1,2,0,Red,2,8,723,15,Marksman,None,13260,Ashe,26487,18626,9,0,3,1,Blue,8,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-237.20000000000005,-288.9000000000001,14398,11,3038088114,None,andresop97,2316,16,2,1,0
1,4,2,Red,10,20,299,18,Marksman,None,3767,Kalista,68245,30173,11,1,1,0,Blue,4,Ally,Ally,False,True,Ally,Ally,True,Ally,False,-315.0999999999999,-644.7,21646,24,3033161689,Ally,andresop97,7625,23,3,2,1
1,2,1,Red,9,9,89,16,Marksman,None,24607,MissFortune,33112,28071,7,0,2,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-71.20000000000005,-295.20000000000005,16481,17,3033122150,Enemy,andresop97,1896,9,1,2,1
0,0,0,Red,5,6,18,11,Marksman,None,5525,Tristana,13730,8496,3,0,2,0,Blue,0,None,Ally,False,True,Enemy,None,None,Ally,False,168.20000000000005,-427.0,9087,8,3033085839,None,andresop97,1599,10,0,1,1
0,2,0,Blue,1,9,37,16,Assassin,None,63904,Leblanc,31186,57,11,1,2,3,Red,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,114.5,619.9000000000001,12165,11,3033076393,None,andresop97,3109,19,3,4,0
1,4,1,Blue,8,9,781,15,Marksman,None,13260,Ashe,28447,14614,4,0,0,0,Red,2,Ally,Ally,False,True,Ally,Ally,False,Ally,False,1150.1,-118.90000000000009,15147,15,3032234896,Ally,andresop97,1559,25,1,1,1
1,1,0,Red,6,8,73,13,Marksman,None,7632,Kaisa,12722,17387,3,0,1,0,Blue,3,Ally,Enemy,False,False,Enemy,None,None,Ally,False,-259.5,62.200000000000045,12203,12,3198670795,Enemy,Zdam,2219,19,2,1,1
0,0,0,Blue,3,4,12,11,Marksman,None,26713,Xayah,6425,4885,7,0,2,0,Red,4,None,Ally,False,False,Enemy,None,None,Ally,False,532.9000000000001,503.0,7392,1,3198614765,Ally,Zdam,711,17,3,3,0
1,3,1,Red,8,9,22,15,Marksman,None,7632,Kaisa,15148,26893,5,0,0,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,True,Ally,False,438.79999999999995,-47.299999999999955,14315,11,3198567550,Ally,Zdam,3669,21,2,1,1
0,0,0,Blue,3,1,392,10,Marksman,None,16901,Ashe,4742,4369,7,0,3,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Ally,False,163.5,-231.20000000000005,6728,1,3198552410,Ally,Zdam,921,10,0,0,0
0,1,0,Blue,2,5,489,11,Marksman,None,16901,Ashe,7725,10085,3,0,1,0,Red,1,None,Enemy,False,False,Enemy,None,None,Enemy,False,-437.5,-656.0999999999999,8900,7,3198487040,Ally,Zdam,1810,18,2,2,1
2,5,2,Red,10,10,816,18,Marksman,None,16901,Ashe,24050,20701,4,0,0,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,28.799999999999955,-318.70000000000005,17432,11,3197047162,Ally,Zdam,4827,65,2,4,1
0,1,0,Red,2,7,67,14,Fighter,None,84868,Diana,17711,4783,7,0,3,3,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-200.70000000000005,218.0999999999999,9427,6,3197035054,Enemy,Zdam,1558,21,2,1,0
0,2,0,Red,6,3,77,11,Marksman,None,47522,Lucian,12296,10169,3,0,0,0,Blue,1,None,Enemy,False,False,Ally,None,None,Ally,False,-16.90000000000009,-293.5999999999999,9730,7,3180163311,None,Zdam,1870,12,0,3,1
0,2,0,Blue,2,11,439,14,Marksman,None,151375,Graves,17412,12453,5,0,0,0,Red,2,None,Ally,False,True,Ally,None,None,Enemy,False,445.0,200.79999999999995,10455,6,3157227311,None,Zdam,8347,29,2,4,1
0,1,0,Red,5,3,307,11,Marksman,None,151375,Graves,12752,2384,3,0,0,0,Blue,0,None,Ally,False,True,Ally,None,None,Ally,False,476.9000000000001,-100.0,9622,12,3157203229,None,Zdam,4618,7,1,1,1
0,0,0,Red,4,7,109,11,Tank,None,944699,Leona,8238,1739,8,0,2,0,Blue,4,None,Ally,False,False,Enemy,None,None,Enemy,False,-152.4000000000001,-543.7,7773,4,3157228064,Enemy,Trolo Que,551,30,2,7,0
0,3,1,Red,5,12,62,10,Tank,None,944699,Leona,6465,4019,3,0,0,0,Blue,0,None,Enemy,False,False,Ally,Ally,True,Ally,False,21.200000000000045,-192.0,7503,3,3157211703,Enemy,Trolo Que,2385,28,3,3,1
0,1,0,Red,1,7,65,11,Tank,None,944699,Leona,6431,2960,7,0,3,3,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-220.0,246.0,5779,0,3090193439,Enemy,Trolo Que,749,44,5,5,0
0,0,0,Red,1,6,44,11,Tank,None,944699,Leona,6125,836,4,0,3,3,Blue,11,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-328.0999999999999,-558.5,6270,4,3090180232,Enemy,Trolo Que,633,12,1,2,0
0,1,0,Red,0,10,74,10,Tank,None,944699,Leona,11424,131,12,0,2,3,Blue,11,None,Ally,False,False,Ally,Enemy,False,Enemy,False,351.79999999999995,245.0,6574,4,3090129149,Enemy,Trolo Que,364,26,6,6,0
0,0,0,Blue,3,5,41,10,Tank,None,944699,Leona,5629,1806,7,1,3,1,Red,7,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,158.29999999999995,-132.5,5371,0,3089364348,Enemy,Trolo Que,652,29,4,5,0
0,1,0,Blue,3,15,85,13,Tank,None,944699,Leona,11300,2128,9,1,3,2,Red,7,Enemy,Enemy,False,False,Ally,Enemy,False,Ally,False,-345.5999999999999,-185.4000000000001,8291,2,3065293113,Ally,Trolo Que,2064,38,0,1,0
0,0,0,Blue,0,3,33,9,Tank,None,944699,Leona,4755,0,8,0,3,1,Red,10,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-374.79999999999995,-483.79999999999995,4974,2,3065275752,Enemy,Trolo Que,577,14,0,1,0
0,0,0,Red,1,5,54,11,Tank,None,944699,Leona,5184,161,9,1,3,2,Blue,10,Enemy,Ally,False,True,Enemy,Enemy,False,Enemy,False,344.5999999999999,-73.90000000000009,6570,3,3065257086,Ally,Trolo Que,1126,19,2,2,0
0,1,0,Red,4,9,53,11,Tank,None,944699,Leona,5831,612,8,1,4,1,Blue,7,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,118.40000000000009,20.700000000000045,6418,1,3052791314,Ally,Trolo Que,635,23,5,1,0
0,0,0,Red,1,1,34,9,Tank,None,944699,Leona,4209,1109,5,0,2,1,Blue,7,None,Ally,False,True,Enemy,Enemy,False,Enemy,False,-43.5,-263.5999999999999,4561,1,3052762020,Ally,Trolo Que,438,13,4,0,0
1,3,2,Blue,9,9,135,14,Fighter,None,484568,Udyr,10393,23984,2,0,0,0,Red,2,Ally,Ally,False,False,Ally,Ally,False,Ally,False,558.9000000000001,35.5,10815,7,3220013986,Enemy,Posh Panda,9934,26,1,3,1
0,1,0,Red,4,4,222,14,Fighter,None,484568,Udyr,8395,24068,5,0,4,1,Blue,8,None,Ally,False,True,Enemy,Enemy,False,Ally,False,13.200000000000045,-162.79999999999995,10957,2,3219980447,Ally,Posh Panda,9783,23,3,3,0
0,2,1,Blue,6,5,185,15,Fighter,None,484568,Udyr,25484,27949,5,2,3,0,Red,4,Enemy,Ally,False,True,Ally,Ally,False,Ally,False,-246.70000000000005,111.90000000000009,14528,14,3219935620,Ally,Posh Panda,8760,48,7,9,0
1,5,3,Red,10,15,234,18,Fighter,None,484568,Udyr,12325,21453,4,1,0,0,Blue,3,Ally,Ally,False,False,Ally,Ally,True,Ally,True,-43.40000000000009,1.400000000000091,14255,2,3219879489,None,Posh Panda,18097,52,3,9,1
0,2,0,Red,6,8,204,14,Fighter,None,484568,Udyr,5922,28616,1,0,0,0,Blue,0,None,Ally,False,True,Ally,None,None,Ally,False,383.79999999999995,-199.0,10131,3,3203644224,Ally,Posh Panda,12500,29,1,2,1
0,1,2,Red,9,7,134,13,Fighter,None,484568,Udyr,11731,26659,1,0,1,0,Blue,2,None,Ally,False,False,Ally,Ally,False,Ally,True,158.5999999999999,65.59999999999991,9905,5,3161626611,Ally,Posh Panda,10201,14,1,1,1
0,1,0,Red,2,5,237,13,Fighter,None,484568,Udyr,9243,19762,2,0,1,1,Blue,6,None,Ally,False,False,Enemy,Enemy,False,Enemy,False,202.70000000000005,151.70000000000005,9120,3,3161608159,Ally,Posh Panda,14794,29,3,3,0
0,4,1,Red,9,5,308,16,Fighter,None,484568,Udyr,12095,44867,2,1,0,0,Blue,2,Enemy,Ally,False,False,Ally,Ally,False,Ally,False,47.59999999999991,453.4000000000001,13652,7,3131895483,Ally,Posh Panda,16929,37,4,10,1
1,2,4,Blue,11,11,280,17,Fighter,None,484568,Udyr,14091,41706,4,0,2,0,Red,3,Ally,Enemy,False,False,Ally,Ally,True,Enemy,False,262.9000000000001,195.5999999999999,15413,10,3131224735,Ally,Posh Panda,11648,38,4,6,1
0,0,0,Red,0,9,315,11,Tank,None,62851,Nautilus,7364,196,4,0,2,0,Blue,6,None,Enemy,False,False,Enemy,None,None,Enemy,False,-34.0,-139.9000000000001,5725,1,3131205789,Enemy,Posh Panda,1210,20,5,4,0
0,2,0,Red,5,3,194,10,Fighter,None,484568,Udyr,3602,26260,1,0,0,0,Blue,0,None,Ally,False,False,Ally,None,None,Ally,True,339.4000000000001,374.5,7280,4,3126103356,Ally,Posh Panda,4909,15,2,1,1
0,3,1,Red,3,6,266,14,Mage,None,7649,Karma,12159,3275,4,0,0,0,Blue,3,None,Ally,False,False,Ally,Ally,True,Enemy,False,85.5,431.4000000000001,7765,4,3220459996,None,chipsss,2671,10,0,0,1
0,0,0,Red,6,7,238,10,Fighter,None,8612,Gragas,6042,1760,2,0,0,0,Blue,0,None,Ally,False,False,None,None,None,Ally,False,59.59999999999991,-178.5999999999999,6312,4,3220397486,None,chipsss,5681,12,2,0,1
0,1,2,Red,10,8,223,15,Mage,None,7520,Elise,25250,12192,7,0,2,0,Blue,3,None,Enemy,False,False,Enemy,Ally,False,Ally,True,309.9000000000001,58.799999999999955,14589,20,3220442325,None,chipsss,6700,21,3,2,1
0,2,1,Blue,8,8,511,11,Marksman,None,8724,Ashe,15731,5337,4,0,0,0,Red,0,None,Enemy,False,False,Ally,Ally,False,Ally,False,60.40000000000009,-184.0,9915,10,3211680836,Ally,chipsss,2225,5,0,0,1
0,0,0,Blue,3,13,219,12,Tank,None,4957,Nautilus,6364,2713,6,1,4,1,Red,7,Enemy,Ally,False,False,Enemy,Enemy,False,Ally,False,-410.4000000000001,-95.40000000000009,7121,1,3211575514,Enemy,chipsss,1485,63,6,11,0
0,3,2,Red,10,24,310,15,Fighter,None,8612,Gragas,20566,2387,8,1,1,1,Blue,6,Enemy,Enemy,False,False,Enemy,Ally,False,Enemy,False,68.79999999999995,277.0,11513,3,3211458405,Enemy,chipsss,7600,60,5,10,1
0,0,0,Blue,4,2,269,10,Fighter,None,4119,Trundle,6054,6214,1,0,1,0,Red,0,None,Ally,False,False,Enemy,None,None,Ally,False,92.29999999999995,-215.20000000000005,6211,3,3210736429,None,chipsss,6465,10,0,0,1
0,0,0,Blue,0,1,72,10,Mage,None,7520,Elise,5236,1254,6,0,2,2,Red,9,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-114.0,-432.70000000000005,5087,0,3207900054,Enemy,chipsss,3262,8,2,2,0
0,0,0,Red,1,2,149,10,Support,None,4555,Janna,4913,2253,10,0,3,2,Blue,10,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-63.09999999999991,-203.70000000000005,4773,0,3206915590,Enemy,chipsss,515,31,3,4,0
1,3,3,Blue,11,10,213,17,Mage,None,7520,Elise,20225,23778,4,1,2,0,Red,4,Enemy,Ally,False,False,Enemy,Ally,False,Ally,True,344.20000000000005,271.0,14347,11,3180397209,Enemy,chipsss,6296,33,4,4,1
0,1,0,Blue,1,18,191,14,Mage,None,889483,Zyra,19551,1831,11,1,4,3,Red,9,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,147.20000000000005,-266.0999999999999,10380,4,3221600552,Enemy, LORDOFBONERTOWN,1192,48,9,3,0
0,3,1,Red,9,19,198,14,Mage,None,889483,Zyra,31536,4803,10,2,2,1,Blue,6,Enemy,Enemy,False,False,Enemy,Ally,True,Ally,True,474.20000000000005,-209.5,10194,3,3221127381,Enemy, LORDOFBONERTOWN,1489,81,7,12,0
0,3,0,Blue,6,10,116,12,Mage,None,889483,Zyra,14745,4152,4,1,2,0,Red,3,Enemy,Enemy,False,False,Enemy,None,None,Ally,False,766.7,661.4000000000001,7880,1,3221152512,Enemy, LORDOFBONERTOWN,1905,82,7,16,1
0,3,4,Blue,11,11,278,15,Mage,None,889483,Zyra,23091,6965,6,0,0,0,Red,1,None,Ally,False,False,Ally,Ally,False,Ally,False,267.5,-289.0,11487,6,3220665681,None, LORDOFBONERTOWN,400,21,1,4,1
0,4,2,Red,11,15,100,16,Mage,None,17015,Veigar,43052,6190,6,0,0,0,Blue,1,None,Ally,False,False,Ally,Ally,False,Ally,False,545.0,34.40000000000009,14776,16,3220680761,Ally, LORDOFBONERTOWN,2493,22,2,1,1
0,1,1,Blue,6,17,198,15,Mage,None,889483,Zyra,27864,3597,9,2,4,3,Red,11,Enemy,Ally,False,False,Enemy,Ally,False,Ally,False,321.9000000000001,273.0,10488,6,3220398823,Enemy, LORDOFBONERTOWN,2106,76,6,14,0
1,4,2,Red,9,11,125,12,Mage,None,889483,Zyra,14358,6451,3,0,0,0,Blue,2,Ally,Enemy,False,False,Ally,Ally,False,Ally,True,92.5,393.0,9136,6,3220433771,Ally, LORDOFBONERTOWN,1247,48,5,6,1
0,1,0,Red,1,5,122,10,Mage,None,889483,Zyra,11119,2656,6,1,2,5,Blue,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-286.5999999999999,-396.0,6185,3,3220166338,Ally, LORDOFBONERTOWN,0,32,4,7,0
0,0,0,Red,1,9,93,11,Mage,None,889483,Zyra,10925,2267,6,0,3,0,Blue,3,None,Ally,False,False,Enemy,None,None,Ally,False,-2.099999999999909,356.0999999999999,6732,4,3219556547,Enemy, LORDOFBONERTOWN,0,35,3,2,0
2,2,3,Blue,11,18,112,14,Mage,None,889483,Zyra,21131,6776,6,0,2,0,Red,1,Ally,Ally,False,True,Enemy,Ally,True,Ally,False,-156.5999999999999,341.5999999999999,12083,10,3219580985,Enemy, LORDOFBONERTOWN,1486,76,6,10,1
0,0,0,Red,2,6,112,12,Mage,None,889483,Zyra,20451,1105,8,0,4,2,Blue,10,None,Enemy,False,False,Enemy,Enemy,False,Ally,False,-103.79999999999995,-361.0999999999999,8003,6,3219506763,None, LORDOFBONERTOWN,281,42,7,8,0
0,1,0,Blue,2,3,0,10,Marksman,None,72334,Ezreal,10156,4740,1,0,0,0,Red,0,None,Ally,False,False,Ally,None,None,Ally,False,149.5,-19.09999999999991,9088,6,3071316161,None,Lv40 Ariados,495,10,2,1,1
0,1,0,Red,3,2,67,10,Marksman,None,23887,Kaisa,12854,7166,2,0,0,0,Blue,0,None,Enemy,False,False,Ally,None,None,Ally,False,798.7,-74.90000000000009,10086,12,3071302044,None,Lv40 Ariados,1770,4,1,1,1
0,0,0,Blue,1,4,123,13,Marksman,None,36002,Jinx,22240,6678,5,1,4,1,Red,10,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-18.5,-327.4000000000001,12362,6,3069830861,Enemy,Lv40 Ariados,1698,14,0,4,0
0,0,0,Blue,0,0,13,8,Marksman,None,81965,Caitlyn,5609,1498,5,0,2,1,Red,7,None,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-498.5999999999999,-182.0,5830,2,3069707960,Enemy,Lv40 Ariados,707,13,1,2,0
2,3,1,Blue,6,15,147,17,Marksman,None,81965,Caitlyn,40938,23292,11,0,2,0,Red,6,Ally,Enemy,False,False,Enemy,Ally,True,Ally,False,-208.4000000000001,-269.0,19082,18,3069599730,Ally,Lv40 Ariados,4261,28,0,7,1
0,2,0,Red,2,7,176,13,Marksman,None,4574,Varus,25111,7353,10,0,2,1,Blue,8,None,Ally,False,False,Ally,Enemy,False,Enemy,False,233.79999999999995,706.0,13652,11,3060290326,Enemy,Lv40 Ariados,3456,13,0,1,0
0,0,0,Red,0,1,15,11,Marksman,None,23887,Kaisa,11422,260,8,0,0,2,Blue,10,None,Enemy,False,False,None,Enemy,False,Enemy,False,-190.9000000000001,221.20000000000005,7534,5,3060275391,Enemy,Lv40 Ariados,626,10,1,0,0
1,1,1,Blue,8,10,0,14,Marksman,None,14635,Sivir,19285,19797,4,0,2,0,Red,4,Ally,Ally,False,False,Ally,Ally,True,Enemy,False,34.799999999999955,365.0999999999999,12709,7,3052240059,Enemy,Lv40 Ariados,437,18,1,4,1
0,1,1,Red,7,12,60,12,Marksman,None,14635,Sivir,23763,7200,3,0,0,0,Blue,0,None,Ally,False,False,Ally,Ally,False,Ally,True,227.79999999999995,-32.0,11966,14,3052209004,Ally,Lv40 Ariados,1377,9,0,1,1
1,0,0,Red,4,6,128,16,Marksman,None,36002,Jinx,29394,6785,12,2,5,4,Blue,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-81.79999999999995,-295.4000000000001,17501,7,3051223855,Enemy,Lv40 Ariados,1822,22,0,3,0
1,3,3,Red,11,11,65,14,Marksman,None,36002,Jinx,20624,26410,4,0,2,0,Blue,1,Ally,Ally,False,False,Ally,Ally,True,Ally,True,490.79999999999995,-111.90000000000009,13857,9,3051205428,Ally,Lv40 Ariados,653,18,1,3,1
1,3,3,Red,11,15,116,12,Support,None,722234,Thresh,8516,5241,4,0,0,0,Blue,3,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-443.0,-437.9000000000001,7704,2,3041133425,Ally,FNNDP,2546,60,5,2,1
0,0,0,Blue,0,0,2,9,Marksman,None,33838,Lucian,5119,130,5,0,2,0,Red,4,None,Enemy,False,False,Enemy,None,None,Enemy,False,10.099999999999909,-311.9000000000001,4549,1,3028943624,Enemy,FNNDP,725,7,1,1,0
0,0,0,Blue,2,2,48,15,Fighter,None,5560,Irelia,11769,2345,5,1,3,3,Red,11,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-151.5,-156.70000000000005,9795,3,2985748590,Enemy,T1HP,4227,19,2,1,0
1,3,3,Blue,11,7,341,14,Tank,None,5162,Shen,9897,3482,4,0,0,0,Red,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,-153.5,379.29999999999995,8974,1,2985719470,Ally,T1HP,972,14,1,2,1
0,1,2,Blue,9,10,95,9,Support,None,4585,Thresh,5624,2401,3,0,1,0,Red,0,None,Enemy,False,False,Enemy,Ally,False,Ally,False,-154.9000000000001,-407.5,6456,2,2981925728,Ally,T1HP,320,37,5,6,1
0,0,0,Red,0,2,66,8,Support,None,9060,Pyke,4627,348,2,0,0,0,Blue,4,None,Ally,False,False,None,None,None,Enemy,False,-429.29999999999995,-210.0999999999999,4050,2,2981907231,Enemy,T1HP,1992,8,2,0,0
0,2,1,Blue,9,19,337,13,Support,None,4441,Soraka,8989,1377,2,0,0,0,Red,1,None,Enemy,False,False,Ally,Ally,False,Ally,True,-447.0999999999999,-83.59999999999991,8269,1,2981855934,None,T1HP,15819,49,6,2,1
0,3,0,Red,4,20,209,15,Support,None,4585,Thresh,11173,2792,3,2,4,2,Blue,9,Enemy,Ally,False,False,Enemy,Enemy,False,Enemy,False,-382.4000000000001,-226.70000000000005,10025,2,2981832568,Enemy,T1HP,6579,79,10,8,0
1,2,2,Blue,10,20,187,16,Support,None,4585,Thresh,11041,2490,4,1,1,1,Red,5,Enemy,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-299.29999999999995,-304.0999999999999,9817,3,2981791240,Enemy,T1HP,4624,60,13,5,1
1,0,0,Red,2,12,507,16,Mage,None,232,Zyra,27798,2162,7,2,6,5,Blue,11,Ally,Enemy,False,False,Enemy,Enemy,False,Enemy,False,-320.0,-430.70000000000005,11690,4,2978663924,Enemy,T1HP,3442,81,11,6,0
0,3,0,Red,6,8,105,12,Support,None,2498,TahmKench,9432,4330,3,1,1,1,Blue,8,Enemy,Ally,False,False,Ally,Enemy,False,Enemy,False,-133.70000000000005,-140.5,9585,5,2966030741,Enemy,T1HP,5499,62,9,9,0
0,0,0,Blue,3,7,97,11,Mage,None,3653,Morgana,9727,2257,5,1,2,1,Red,5,Enemy,Enemy,False,False,Enemy,Enemy,False,Ally,False,-486.70000000000005,-157.70000000000005,6539,1,2965992823,None,T1HP,1027,43,7,2,0
1,3,3,Red,10,6,103,16,Fighter,None,1055,Garen,22833,17669,2,0,1,0,Blue,1,Ally,Enemy,False,False,Ally,Ally,False,Ally,False,160.29999999999995,-33.799999999999955,13314,7,3213775921,Ally,HHGUNDAM,3978,29,1,6,1
2,4,2,Blue,10,17,958,16,Marksman,None,14581,Ashe,42157,27991,2,0,1,0,Red,3,Ally,Ally,False,False,Ally,Ally,False,Ally,True,302.29999999999995,82.09999999999991,16981,13,3213709324,None,HHGUNDAM,3394,26,0,2,1
0,2,1,Blue,6,15,99,13,Marksman,None,24629,Jinx,20546,11484,4,0,0,0,Red,0,None,Enemy,False,False,Ally,Ally,True,Ally,False,386.70000000000005,-102.79999999999995,13056,12,3211705110,None,HHGUNDAM,2302,15,0,3,1
